Latitude,Longitude,Datetime,Load
51.160000000000004,71.49,2020-12-11 13:15:00,3
51.160000000000004,71.5,2020-12-11 13:15:00,4
51.11,71.43,2020-12-08 13:45:00,10
51.160000000000004,71.43,2020-12-08 13:45:00,9
51.14,71.47,2020-12-08 13:45:00,6
51.17,71.45,2020-12-08 13:45:00,4
51.18,71.46000000000001,2020-12-09 23:00:00,3
51.18,71.47,2020-12-09 23:00:00,3
51.1,71.4,2020-12-09 23:00:00,3
51.18,71.48,2020-12-07 06:45:00,6
51.120000000000005,71.43,2020-12-12 21:45:00,4
51.11,71.43,2020-12-12 21:45:00,6
51.15,71.4,2020-12-11 13:15:00,6
51.160000000000004,71.47,2020-12-11 13:15:00,7
51.17,71.45,2020-12-11 13:15:00,3
51.14,71.42,2020-12-09 23:00:00,4
51.120000000000005,71.4,2020-12-09 23:00:00,3
51.13,71.46000000000001,2020-12-12 21:45:00,3
51.14,71.41,2020-12-12 22:00:00,3
51.17,71.45,2020-12-12 22:00:00,3
51.15,71.37,2020-12-07 07:00:00,6
51.160000000000004,71.45,2020-12-07 07:00:00,3
51.21,71.38,2020-12-07 07:00:00,3
51.13,71.46000000000001,2020-12-07 07:15:00,4
51.1,71.41,2020-12-08 13:45:00,3
51.19,71.35000000000001,2020-12-08 13:45:00,3
51.15,71.37,2020-12-11 13:15:00,7
51.15,71.42,2020-12-11 13:15:00,6
51.160000000000004,71.43,2020-12-11 13:15:00,6
51.15,71.44,2020-12-12 22:00:00,4
51.120000000000005,71.44,2020-12-12 22:00:00,3
51.14,71.48,2020-12-12 22:00:00,2
51.120000000000005,71.46000000000001,2020-12-12 22:00:00,4
51.17,71.43,2020-12-12 22:00:00,3
51.14,71.47,2020-12-12 22:00:00,9
51.160000000000004,71.41,2020-12-07 07:15:00,3
51.120000000000005,71.52,2020-12-09 23:15:00,3
51.18,71.46000000000001,2020-12-09 23:15:00,9
51.19,71.41,2020-12-09 23:15:00,3
51.14,71.45,2020-12-08 13:45:00,3
51.160000000000004,71.46000000000001,2020-12-08 14:00:00,3
51.160000000000004,71.41,2020-12-08 14:00:00,3
51.18,71.48,2020-12-08 14:00:00,10
51.120000000000005,71.46000000000001,2020-12-11 13:15:00,3
51.13,71.46000000000001,2020-12-11 13:15:00,7
51.11,71.43,2020-12-07 07:15:00,4
51.17,71.42,2020-12-09 23:15:00,4
51.18,71.48,2020-12-09 23:15:00,4
51.21,71.38,2020-12-08 14:00:00,3
51.120000000000005,71.41,2020-12-08 14:00:00,4
51.14,71.45,2020-12-08 14:00:00,3
51.18,71.46000000000001,2020-12-07 07:15:00,3
51.17,71.39,2020-12-11 13:15:00,3
51.13,71.5,2020-12-12 22:00:00,3
51.15,71.41,2020-12-12 22:15:00,10
51.14,71.41,2020-12-09 23:30:00,3
51.11,71.43,2020-12-09 23:30:00,4
51.120000000000005,71.44,2020-12-08 14:00:00,3
51.17,71.48,2020-12-08 14:00:00,6
51.15,71.4,2020-12-08 14:00:00,8
51.160000000000004,71.47,2020-12-08 14:00:00,9
51.18,71.42,2020-12-11 13:15:00,3
51.15,71.41,2020-12-11 13:15:00,3
51.19,71.36,2020-12-11 13:15:00,3
51.1,71.43,2020-12-11 13:15:00,6
51.14,71.41,2020-12-12 22:15:00,10
51.160000000000004,71.43,2020-12-12 22:15:00,3
51.17,71.41,2020-12-12 22:15:00,7
51.13,71.46000000000001,2020-12-07 07:30:00,3
51.19,71.45,2020-12-08 14:00:00,3
51.18,71.42,2020-12-08 14:00:00,3
51.15,71.41,2020-12-08 14:00:00,3
51.160000000000004,71.44,2020-12-08 14:00:00,6
51.18,71.41,2020-12-08 14:00:00,3
51.13,71.43,2020-12-08 14:00:00,3
51.13,71.38,2020-12-11 13:15:00,3
51.13,71.43,2020-12-11 13:15:00,3
51.120000000000005,71.42,2020-12-11 13:15:00,4
51.13,71.43,2020-12-12 22:15:00,4
51.13,71.44,2020-12-12 22:15:00,3
51.18,71.48,2020-12-07 07:30:00,8
51.120000000000005,71.52,2020-12-11 13:15:00,4
51.15,71.49,2020-12-11 13:15:00,4
51.15,71.49,2020-12-11 13:30:00,3
51.11,71.41,2020-12-11 13:30:00,3
51.17,71.38,2020-12-11 13:30:00,10
51.14,71.43,2020-12-12 22:15:00,4
51.14,71.42,2020-12-12 22:15:00,6
51.11,71.4,2020-12-12 22:15:00,3
51.13,71.46000000000001,2020-12-12 22:15:00,7
51.15,71.37,2020-12-12 22:15:00,3
51.14,71.47,2020-12-08 14:00:00,3
51.160000000000004,71.42,2020-12-08 14:00:00,6
51.15,71.48,2020-12-08 14:00:00,7
51.17,71.42,2020-12-08 14:00:00,6
51.13,71.41,2020-12-08 14:00:00,3
51.14,71.42,2020-12-11 13:30:00,7
51.120000000000005,71.45,2020-12-11 13:30:00,3
51.17,71.41,2020-12-11 13:30:00,9
51.17,71.38,2020-12-08 14:00:00,8
51.13,71.45,2020-12-08 14:00:00,3
51.17,71.39,2020-12-08 14:00:00,7
51.160000000000004,71.46000000000001,2020-12-12 22:30:00,6
51.160000000000004,71.44,2020-12-12 22:30:00,3
51.18,71.48,2020-12-12 22:30:00,8
51.11,71.41,2020-12-12 22:30:00,3
51.120000000000005,71.43,2020-12-07 07:30:00,6
51.160000000000004,71.43,2020-12-10 00:00:00,3
51.160000000000004,71.49,2020-12-10 00:00:00,3
51.18,71.47,2020-12-10 00:00:00,3
51.18,71.48,2020-12-10 00:00:00,4
51.160000000000004,71.43,2020-12-12 22:30:00,3
51.120000000000005,71.43,2020-12-12 22:30:00,3
51.120000000000005,71.46000000000001,2020-12-12 22:30:00,4
51.13,71.46000000000001,2020-12-08 14:00:00,7
51.15,71.46000000000001,2020-12-08 14:00:00,3
51.14,71.49,2020-12-08 14:00:00,3
51.120000000000005,71.48,2020-12-08 14:00:00,3
51.120000000000005,71.45,2020-12-08 14:00:00,3
51.11,71.43,2020-12-07 07:45:00,13
51.19,71.45,2020-12-10 00:15:00,3
51.13,71.46000000000001,2020-12-10 00:15:00,5
51.14,71.47,2020-12-11 13:30:00,6
51.1,71.43,2020-12-11 13:30:00,3
51.17,71.45,2020-12-11 13:30:00,4
51.18,71.48,2020-12-11 13:30:00,8
51.15,71.47,2020-12-11 13:30:00,3
51.160000000000004,71.43,2020-12-11 13:30:00,3
51.13,71.49,2020-12-08 14:00:00,5
51.15,71.42,2020-12-08 14:00:00,4
51.14,71.39,2020-12-12 22:30:00,4
51.14,71.47,2020-12-12 22:30:00,3
51.11,71.43,2020-12-12 22:30:00,4
51.120000000000005,71.43,2020-12-10 00:15:00,3
51.120000000000005,71.43,2020-12-07 07:45:00,3
51.14,71.42,2020-12-07 07:45:00,4
51.17,71.45,2020-12-07 07:45:00,3
51.15,71.5,2020-12-11 13:30:00,7
51.17,71.47,2020-12-11 13:30:00,6
51.120000000000005,71.41,2020-12-11 13:30:00,4
51.18,71.48,2020-12-08 14:15:00,7
51.17,71.48,2020-12-08 14:15:00,6
51.1,71.43,2020-12-12 22:45:00,4
51.13,71.46000000000001,2020-12-12 22:45:00,4
51.18,71.41,2020-12-12 22:45:00,4
51.09,71.44,2020-12-12 22:45:00,3
51.15,71.41,2020-12-12 22:45:00,3
51.19,71.41,2020-12-12 22:45:00,3
51.15,71.4,2020-12-08 14:15:00,3
51.18,71.43,2020-12-11 13:30:00,3
51.160000000000004,71.47,2020-12-11 13:30:00,7
51.120000000000005,71.48,2020-12-11 13:30:00,3
51.160000000000004,71.45,2020-12-11 13:30:00,4
51.17,71.42,2020-12-11 13:30:00,5
51.18,71.48,2020-12-12 22:45:00,3
51.17,71.47,2020-12-07 07:45:00,3
51.08,71.42,2020-12-07 07:45:00,3
51.18,71.48,2020-12-07 08:00:00,13
51.14,71.48,2020-12-07 08:00:00,3
51.13,71.43,2020-12-10 00:30:00,3
51.14,71.48,2020-12-10 00:45:00,2
51.13,71.46000000000001,2020-12-10 00:45:00,3
51.18,71.42,2020-12-08 14:15:00,3
51.18,71.44,2020-12-08 14:15:00,3
51.15,71.49,2020-12-08 14:15:00,3
51.17,71.41,2020-12-08 14:15:00,7
51.14,71.47,2020-12-12 22:45:00,3
51.17,71.42,2020-12-12 23:00:00,3
51.17,71.48,2020-12-07 08:15:00,11
51.120000000000005,71.43,2020-12-07 08:15:00,6
51.160000000000004,71.49,2020-12-07 08:15:00,7
51.120000000000005,71.4,2020-12-07 08:15:00,3
51.13,71.44,2020-12-07 08:15:00,3
51.14,71.41,2020-12-07 08:15:00,3
51.19,71.41,2020-12-07 08:15:00,4
51.14,71.41,2020-12-07 08:00:00,3
51.18,71.42,2020-12-11 13:30:00,3
51.13,71.43,2020-12-11 13:30:00,3
51.11,71.43,2020-12-10 01:00:00,4
51.09,71.41,2020-12-08 14:15:00,3
51.11,71.43,2020-12-12 23:00:00,4
51.13,71.46000000000001,2020-12-07 08:15:00,10
51.18,71.48,2020-12-07 08:15:00,5
51.17,71.45,2020-12-07 08:15:00,3
51.160000000000004,71.43,2020-12-07 08:15:00,3
51.18,71.41,2020-12-11 13:30:00,4
51.06,71.39,2020-12-11 13:30:00,3
51.120000000000005,71.42,2020-12-10 01:15:00,3
51.06,71.42,2020-12-12 23:00:00,3
51.160000000000004,71.45,2020-12-12 23:00:00,3
51.120000000000005,71.47,2020-12-07 08:00:00,4
51.15,71.41,2020-12-07 08:00:00,10
51.15,71.5,2020-12-08 14:15:00,6
51.14,71.41,2020-12-08 14:15:00,3
51.160000000000004,71.42,2020-12-08 14:15:00,3
51.11,71.43,2020-12-08 14:15:00,8
51.15,71.42,2020-12-11 13:45:00,3
51.17,71.41,2020-12-11 13:45:00,11
51.15,71.46000000000001,2020-12-11 13:45:00,3
51.15,71.41,2020-12-07 08:15:00,7
51.120000000000005,71.44,2020-12-08 14:15:00,8
51.15,71.46000000000001,2020-12-08 14:15:00,3
51.18,71.37,2020-12-08 14:15:00,3
51.14,71.42,2020-12-12 23:15:00,4
51.14,71.47,2020-12-11 13:45:00,3
51.14,71.46000000000001,2020-12-11 13:45:00,4
51.160000000000004,71.41,2020-12-11 13:45:00,3
51.18,71.48,2020-12-11 13:45:00,13
51.13,71.49,2020-12-11 13:45:00,3
51.160000000000004,71.47,2020-12-11 13:45:00,4
51.08,71.41,2020-12-07 08:00:00,3
51.17,71.44,2020-12-07 08:15:00,3
51.120000000000005,71.5,2020-12-08 14:15:00,3
51.15,71.47,2020-12-08 14:15:00,3
51.160000000000004,71.43,2020-12-08 14:15:00,4
51.13,71.45,2020-12-12 23:15:00,3
51.13,71.46000000000001,2020-12-12 23:15:00,4
51.120000000000005,71.42,2020-12-12 23:15:00,3
51.14,71.52,2020-12-11 13:45:00,11
51.13,71.46000000000001,2020-12-11 13:45:00,11
51.120000000000005,71.44,2020-12-11 13:45:00,4
51.13,71.46000000000001,2020-12-07 08:30:00,8
51.13,71.41,2020-12-07 08:30:00,4
51.160000000000004,71.42,2020-12-08 14:30:00,6
51.120000000000005,71.4,2020-12-08 14:30:00,3
51.160000000000004,71.47,2020-12-08 14:30:00,9
51.18,71.48,2020-12-08 14:30:00,10
51.120000000000005,71.43,2020-12-07 08:30:00,4
51.18,71.48,2020-12-07 08:30:00,4
51.120000000000005,71.44,2020-12-07 08:30:00,3
51.18,71.46000000000001,2020-12-07 08:30:00,4
51.160000000000004,71.44,2020-12-12 23:15:00,3
51.14,71.43,2020-12-07 08:00:00,2
51.13,71.43,2020-12-07 08:00:00,2
51.160000000000004,71.49,2020-12-11 13:45:00,5
51.17,71.38,2020-12-11 13:45:00,6
51.15,71.37,2020-12-11 13:45:00,4
51.09,71.41,2020-12-11 13:45:00,3
51.14,71.42,2020-12-11 13:45:00,4
51.160000000000004,71.5,2020-12-11 13:45:00,4
51.15,71.37,2020-12-07 08:30:00,3
51.15,71.41,2020-12-07 08:30:00,6
51.120000000000005,71.42,2020-12-07 08:30:00,8
51.13,71.45,2020-12-07 08:30:00,3
51.120000000000005,71.43,2020-12-10 02:15:00,3
51.18,71.37,2020-12-08 14:30:00,3
51.11,71.4,2020-12-08 14:30:00,3
51.17,71.44,2020-12-08 14:30:00,4
51.1,71.43,2020-12-08 14:30:00,6
51.15,71.5,2020-12-08 14:30:00,13
51.17,71.38,2020-12-08 14:30:00,3
51.160000000000004,71.46000000000001,2020-12-12 23:30:00,3
51.160000000000004,71.47,2020-12-12 23:30:00,3
51.06,71.39,2020-12-12 23:30:00,6
51.11,71.43,2020-12-12 23:30:00,3
51.160000000000004,71.5,2020-12-07 08:15:00,4
51.160000000000004,71.45,2020-12-08 14:30:00,3
51.15,71.41,2020-12-08 14:30:00,6
51.18,71.46000000000001,2020-12-08 14:45:00,3
51.13,71.44,2020-12-08 14:45:00,11
51.17,71.39,2020-12-08 14:45:00,3
51.160000000000004,71.44,2020-12-08 14:45:00,3
51.160000000000004,71.44,2020-12-11 13:45:00,3
51.160000000000004,71.43,2020-12-11 13:45:00,3
51.120000000000005,71.46000000000001,2020-12-11 13:45:00,4
51.14,71.42,2020-12-08 14:45:00,3
51.14,71.48,2020-12-08 14:45:00,7
51.19,71.4,2020-12-08 14:45:00,4
51.160000000000004,71.42,2020-12-08 14:45:00,3
51.18,71.41,2020-12-08 14:45:00,3
51.18,71.42,2020-12-08 14:45:00,12
51.15,71.47,2020-12-08 14:45:00,6
51.17,71.45,2020-12-07 08:45:00,7
51.18,71.48,2020-12-07 08:45:00,7
51.15,71.51,2020-12-08 14:30:00,5
51.13,71.49,2020-12-08 14:30:00,3
51.120000000000005,71.46000000000001,2020-12-08 14:30:00,4
51.14,71.52,2020-12-08 14:30:00,3
51.120000000000005,71.47,2020-12-08 14:30:00,3
51.1,71.4,2020-12-08 14:30:00,3
51.15,71.48,2020-12-08 14:30:00,8
51.120000000000005,71.42,2020-12-08 14:30:00,4
51.19,71.42,2020-12-12 23:30:00,3
51.17,71.45,2020-12-12 23:30:00,4
51.04,71.44,2020-12-12 23:30:00,3
51.18,71.48,2020-12-10 02:30:00,4
51.17,71.42,2020-12-11 13:45:00,13
51.15,71.41,2020-12-08 15:00:00,11
51.160000000000004,71.43,2020-12-08 15:00:00,4
51.17,71.41,2020-12-08 15:00:00,23
51.06,71.39,2020-12-08 15:00:00,6
51.11,71.43,2020-12-08 15:00:00,7
51.15,71.37,2020-12-08 15:00:00,3
51.13,71.49,2020-12-08 15:00:00,3
51.1,71.43,2020-12-08 14:45:00,6
51.13,71.46000000000001,2020-12-08 14:45:00,16
51.120000000000005,71.43,2020-12-08 15:00:00,4
51.160000000000004,71.47,2020-12-08 15:00:00,4
51.13,71.46000000000001,2020-12-08 15:00:00,7
51.1,71.43,2020-12-08 15:00:00,6
51.17,71.45,2020-12-08 15:00:00,3
51.160000000000004,71.45,2020-12-08 15:00:00,3
51.120000000000005,71.43,2020-12-08 14:45:00,3
51.18,71.48,2020-12-08 14:45:00,4
51.15,71.46000000000001,2020-12-08 14:45:00,7
51.13,71.46000000000001,2020-12-07 08:45:00,9
51.13,71.39,2020-12-07 08:45:00,3
51.19,71.45,2020-12-07 08:45:00,3
51.17,71.41,2020-12-08 14:30:00,13
51.14,71.47,2020-12-08 14:30:00,9
51.13,71.5,2020-12-08 14:30:00,11
51.11,71.42,2020-12-08 14:30:00,4
51.160000000000004,71.43,2020-12-08 14:30:00,4
51.120000000000005,71.44,2020-12-10 03:15:00,3
51.13,71.46000000000001,2020-12-10 03:30:00,3
51.13,71.52,2020-12-08 15:00:00,4
51.17,71.38,2020-12-08 15:15:00,9
51.15,71.41,2020-12-08 15:15:00,6
51.18,71.48,2020-12-08 15:15:00,20
51.11,71.43,2020-12-08 15:15:00,5
51.17,71.42,2020-12-08 15:00:00,3
51.17,71.41,2020-12-08 15:15:00,6
51.14,71.42,2020-12-08 15:00:00,3
51.17,71.43,2020-12-08 15:15:00,3
51.18,71.41,2020-12-08 15:00:00,9
51.15,71.49,2020-12-08 15:00:00,4
51.13,71.43,2020-12-07 08:45:00,2
51.14,71.43,2020-12-07 08:45:00,1
51.13,71.41,2020-12-07 08:45:00,3
51.15,71.41,2020-12-07 08:45:00,9
51.06,71.42,2020-12-08 14:30:00,3
51.15,71.46000000000001,2020-12-08 14:30:00,3
51.14,71.49,2020-12-08 14:30:00,4
51.160000000000004,71.44,2020-12-08 14:30:00,3
51.18,71.47,2020-12-08 14:30:00,6
51.160000000000004,71.49,2020-12-12 23:45:00,9
51.160000000000004,71.5,2020-12-12 23:45:00,6
51.17,71.43,2020-12-12 23:45:00,4
51.17,71.41,2020-12-12 23:45:00,3
51.13,71.46000000000001,2020-12-12 23:45:00,3
51.160000000000004,71.43,2020-12-08 14:45:00,3
51.17,71.38,2020-12-08 14:45:00,3
51.13,71.49,2020-12-08 14:45:00,3
51.120000000000005,71.52,2020-12-11 13:45:00,4
51.11,71.4,2020-12-11 14:00:00,3
51.160000000000004,71.43,2020-12-11 14:00:00,16
51.120000000000005,71.45,2020-12-11 14:00:00,3
51.160000000000004,71.42,2020-12-08 15:30:00,10
51.18,71.42,2020-12-08 15:30:00,10
51.15,71.4,2020-12-08 15:30:00,3
51.17,71.45,2020-12-08 15:15:00,3
51.15,71.48,2020-12-08 15:15:00,4
51.17,71.48,2020-12-08 15:15:00,4
51.160000000000004,71.43,2020-12-08 15:15:00,7
51.120000000000005,71.46000000000001,2020-12-08 15:15:00,3
51.15,71.42,2020-12-08 15:15:00,3
51.14,71.46000000000001,2020-12-08 15:15:00,3
51.160000000000004,71.47,2020-12-08 15:15:00,14
51.120000000000005,71.47,2020-12-08 15:15:00,3
51.19,71.41,2020-12-08 15:15:00,5
51.19,71.45,2020-12-08 15:00:00,3
51.18,71.39,2020-12-08 15:00:00,4
51.14,71.47,2020-12-10 03:30:00,6
51.14,71.47,2020-12-07 08:45:00,4
51.17,71.42,2020-12-07 08:45:00,4
51.14,71.41,2020-12-07 08:45:00,3
51.13,71.46000000000001,2020-12-13 00:00:00,8
51.160000000000004,71.43,2020-12-13 00:00:00,3
51.14,71.46000000000001,2020-12-08 14:30:00,3
51.14,71.48,2020-12-08 14:30:00,3
51.120000000000005,71.43,2020-12-08 14:30:00,4
51.13,71.46000000000001,2020-12-11 14:00:00,7
51.15,71.48,2020-12-11 14:00:00,3
51.11,71.43,2020-12-11 14:00:00,23
51.09,71.41,2020-12-11 14:00:00,3
51.2,71.48,2020-12-11 14:00:00,3
51.15,71.46000000000001,2020-12-08 15:30:00,3
51.160000000000004,71.49,2020-12-08 15:30:00,3
51.14,71.47,2020-12-08 15:30:00,13
51.13,71.46000000000001,2020-12-08 15:30:00,7
51.1,71.43,2020-12-08 15:30:00,3
51.15,71.41,2020-12-08 15:30:00,3
51.17,71.41,2020-12-08 14:45:00,12
51.18,71.44,2020-12-08 14:45:00,3
51.1,71.4,2020-12-08 14:45:00,3
51.13,71.47,2020-12-08 14:45:00,3
51.11,71.41,2020-12-08 14:45:00,7
51.14,71.52,2020-12-08 14:45:00,4
51.06,71.42,2020-12-08 14:45:00,3
51.13,71.45,2020-12-08 14:45:00,3
51.14,71.41,2020-12-08 15:15:00,3
51.160000000000004,71.42,2020-12-08 15:15:00,6
51.14,71.52,2020-12-08 15:15:00,5
51.13,71.46000000000001,2020-12-08 15:15:00,4
51.09,71.4,2020-12-08 15:15:00,3
51.15,71.4,2020-12-08 15:15:00,3
51.1,71.43,2020-12-08 15:15:00,6
51.15,71.43,2020-12-08 15:15:00,4
51.160000000000004,71.49,2020-12-08 15:15:00,3
51.13,71.43,2020-12-08 15:00:00,3
51.17,71.38,2020-12-08 15:00:00,6
51.09,71.41,2020-12-08 15:00:00,3
51.11,71.43,2020-12-08 14:30:00,11
51.13,71.46000000000001,2020-12-08 14:30:00,3
51.17,71.48,2020-12-07 08:45:00,3
51.15,71.47,2020-12-07 08:45:00,3
51.160000000000004,71.45,2020-12-13 00:00:00,3
51.14,71.49,2020-12-08 15:30:00,4
51.160000000000004,71.47,2020-12-08 15:30:00,6
51.160000000000004,71.43,2020-12-08 15:30:00,10
51.17,71.38,2020-12-08 15:30:00,6
51.17,71.39,2020-12-08 15:30:00,9
51.17,71.44,2020-12-08 15:30:00,3
51.120000000000005,71.4,2020-12-08 15:30:00,7
51.18,71.48,2020-12-11 14:00:00,13
51.160000000000004,71.42,2020-12-11 14:00:00,8
51.120000000000005,71.43,2020-12-11 14:00:00,6
51.15,71.39,2020-12-08 15:00:00,3
51.15,71.4,2020-12-08 15:00:00,3
51.120000000000005,71.42,2020-12-08 15:30:00,3
51.11,71.41,2020-12-08 15:30:00,5
51.15,71.42,2020-12-08 15:30:00,7
51.19,71.45,2020-12-08 15:15:00,3
51.120000000000005,71.51,2020-12-08 15:15:00,4
51.13,71.45,2020-12-08 15:15:00,3
51.13,71.44,2020-12-08 15:15:00,3
51.18,71.47,2020-12-08 15:15:00,4
51.14,71.49,2020-12-08 14:45:00,4
51.14,71.46000000000001,2020-12-08 14:45:00,4
51.17,71.41,2020-12-07 08:45:00,3
51.120000000000005,71.46000000000001,2020-12-07 08:45:00,4
51.15,71.42,2020-12-07 08:45:00,4
51.18,71.48,2020-12-08 15:45:00,7
51.120000000000005,71.43,2020-12-08 15:45:00,7
51.15,71.41,2020-12-08 15:45:00,18
51.160000000000004,71.47,2020-12-08 15:45:00,12
51.160000000000004,71.42,2020-12-08 15:45:00,4
51.14,71.48,2020-12-08 15:45:00,6
51.160000000000004,71.45,2020-12-08 15:45:00,6
51.160000000000004,71.48,2020-12-08 15:45:00,7
51.19,71.42,2020-12-08 15:45:00,4
51.14,71.41,2020-12-08 15:45:00,4
51.14,71.41,2020-12-08 15:30:00,3
51.17,71.41,2020-12-08 15:30:00,16
51.17,71.45,2020-12-08 15:30:00,7
51.17,71.4,2020-12-08 15:30:00,4
51.160000000000004,71.41,2020-12-08 15:30:00,6
51.13,71.5,2020-12-08 15:30:00,7
51.19,71.41,2020-12-08 15:30:00,3
51.14,71.41,2020-12-11 14:00:00,3
51.1,71.43,2020-12-11 14:00:00,15
51.21,71.38,2020-12-11 14:00:00,3
51.13,71.41,2020-12-11 14:00:00,3
51.120000000000005,71.52,2020-12-08 15:15:00,3
51.160000000000004,71.45,2020-12-08 15:15:00,4
51.15,71.42,2020-12-08 15:00:00,6
51.11,71.43,2020-12-08 15:30:00,7
51.120000000000005,71.43,2020-12-08 15:30:00,13
51.15,71.43,2020-12-08 15:30:00,10
51.14,71.52,2020-12-08 15:30:00,9
51.17,71.42,2020-12-08 15:30:00,4
51.14,71.47,2020-12-10 05:30:00,3
51.17,71.48,2020-12-07 09:00:00,6
51.18,71.48,2020-12-13 00:15:00,3
51.15,71.41,2020-12-13 00:15:00,7
51.120000000000005,71.43,2020-12-13 00:15:00,9
51.11,71.41,2020-12-08 16:00:00,3
51.15,71.4,2020-12-08 16:00:00,6
51.14,71.42,2020-12-08 16:00:00,18
51.17,71.42,2020-12-08 16:00:00,6
51.15,71.37,2020-12-08 16:00:00,3
51.160000000000004,71.41,2020-12-08 15:45:00,20
51.09,71.4,2020-12-08 15:45:00,6
51.17,71.42,2020-12-08 15:45:00,17
51.160000000000004,71.44,2020-12-08 15:45:00,6
51.13,71.45,2020-12-08 15:45:00,3
51.17,71.38,2020-12-08 15:45:00,9
51.15,71.51,2020-12-08 15:45:00,3
51.19,71.42,2020-12-11 14:00:00,3
51.09,71.39,2020-12-11 14:00:00,4
51.17,71.41,2020-12-11 14:00:00,8
51.18,71.43,2020-12-11 14:00:00,3
51.11,71.44,2020-12-08 15:30:00,3
51.14,71.46000000000001,2020-12-08 15:30:00,3
51.19,71.41,2020-12-08 15:45:00,3
51.13,71.41,2020-12-07 09:00:00,3
51.160000000000004,71.47,2020-12-08 16:15:00,9
51.15,71.43,2020-12-08 16:15:00,6
51.18,71.42,2020-12-08 16:15:00,11
51.18,71.48,2020-12-08 16:15:00,6
51.15,71.41,2020-12-08 16:15:00,19
51.11,71.41,2020-12-08 16:15:00,7
51.14,71.41,2020-12-08 16:15:00,3
51.160000000000004,71.49,2020-12-08 16:15:00,3
51.15,71.42,2020-12-08 16:15:00,9
51.15,71.49,2020-12-08 16:00:00,12
51.13,71.5,2020-12-08 16:00:00,3
51.1,71.43,2020-12-08 16:00:00,3
51.11,71.43,2020-12-08 16:15:00,7
51.160000000000004,71.43,2020-12-08 16:00:00,9
51.17,71.38,2020-12-08 16:00:00,12
51.13,71.46000000000001,2020-12-08 15:45:00,4
51.15,71.47,2020-12-08 15:45:00,3
51.11,71.41,2020-12-08 15:45:00,4
51.18,71.44,2020-12-08 15:45:00,3
51.14,71.47,2020-12-08 15:45:00,7
51.18,71.41,2020-12-08 15:45:00,3
51.18,71.48,2020-12-10 05:45:00,8
51.14,71.45,2020-12-08 16:30:00,3
51.160000000000004,71.47,2020-12-11 14:00:00,6
51.160000000000004,71.45,2020-12-11 14:00:00,3
51.17,71.42,2020-12-11 14:00:00,10
51.120000000000005,71.48,2020-12-11 14:00:00,3
51.1,71.43,2020-12-13 00:30:00,3
51.120000000000005,71.43,2020-12-13 00:30:00,7
51.17,71.45,2020-12-13 00:30:00,3
51.160000000000004,71.43,2020-12-13 00:30:00,3
51.160000000000004,71.43,2020-12-08 16:45:00,15
51.07,71.4,2020-12-08 16:45:00,3
51.18,71.42,2020-12-08 16:45:00,6
51.160000000000004,71.49,2020-12-08 16:45:00,4
51.13,71.46000000000001,2020-12-08 16:45:00,6
51.160000000000004,71.43,2020-12-08 16:30:00,5
51.120000000000005,71.41,2020-12-08 16:30:00,8
51.18,71.36,2020-12-08 16:30:00,3
51.15,71.44,2020-12-08 16:15:00,4
51.15,71.45,2020-12-08 16:15:00,3
51.17,71.42,2020-12-08 16:15:00,3
51.15,71.48,2020-12-08 16:15:00,3
51.15,71.46000000000001,2020-12-08 16:15:00,3
51.160000000000004,71.43,2020-12-08 16:15:00,4
51.14,71.41,2020-12-08 16:00:00,7
51.13,71.41,2020-12-08 16:00:00,3
51.17,71.39,2020-12-08 16:00:00,3
51.18,71.37,2020-12-08 16:00:00,3
51.18,71.42,2020-12-08 16:00:00,3
51.11,71.43,2020-12-08 15:45:00,4
51.17,71.41,2020-12-08 15:45:00,15
51.06,71.39,2020-12-10 07:00:00,3
51.18,71.41,2020-12-10 07:00:00,6
51.160000000000004,71.43,2020-12-10 07:00:00,3
51.06,71.42,2020-12-10 07:00:00,4
51.18,71.46000000000001,2020-12-10 07:00:00,3
51.18,71.42,2020-12-10 07:00:00,3
51.17,71.39,2020-12-10 07:00:00,3
51.09,71.4,2020-12-10 07:15:00,7
51.120000000000005,71.4,2020-12-08 16:30:00,7
51.11,71.4,2020-12-08 16:30:00,7
51.120000000000005,71.44,2020-12-08 16:30:00,4
51.11,71.43,2020-12-08 16:45:00,7
51.19,71.45,2020-12-08 16:45:00,10
51.13,71.45,2020-12-08 16:45:00,3
51.15,71.4,2020-12-08 16:15:00,3
51.15,71.42,2020-12-11 14:00:00,3
51.160000000000004,71.48,2020-12-11 14:00:00,3
51.19,71.36,2020-12-11 14:00:00,5
51.14,71.42,2020-12-11 14:00:00,4
51.13,71.41,2020-12-08 15:45:00,4
51.160000000000004,71.46000000000001,2020-12-10 06:30:00,4
51.15,71.43,2020-12-10 06:45:00,4
51.15,71.42,2020-12-08 16:00:00,3
51.13,71.44,2020-12-08 16:00:00,4
51.19,71.34,2020-12-08 16:00:00,3
51.120000000000005,71.4,2020-12-08 16:00:00,3
51.13,71.43,2020-12-08 16:00:00,7
51.15,71.47,2020-12-08 16:00:00,6
51.14,71.47,2020-12-08 16:00:00,6
51.15,71.41,2020-12-08 16:00:00,7
51.160000000000004,71.43,2020-12-10 07:15:00,4
51.18,71.44,2020-12-08 16:45:00,3
51.11,71.4,2020-12-08 16:45:00,4
51.120000000000005,71.4,2020-12-08 16:45:00,3
51.14,71.42,2020-12-08 16:45:00,4
